created_at,id,id_str,text,truncated,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,possibly_sensitive,quoted_status_id,quoted_status_id_str
23/05/2022,1.52875E+18,1.52875E+18,"UK CEO pay rebounds, gap widens with workers - report #SimonClarke #HighPayCentre #OfficeForNationalStatistics #CEO #Earnings #COVID19  https://t.co/xOhiRtD9eF",FALSE,"<a href=""https://retail.economictimes.indiatimes.com/"" rel=""nofollow"">ETRetail.com</a>",,,,,,,FALSE,0,0,FALSE,FALSE,en,FALSE,,
23/05/2022,1.52875E+18,1.52875E+18,"May is Mental Health Awareness Month. If you need to talk to someone immediately, you can call the County’s 24/7 Crisis Center at 240-777-4000. EveryMind also has a 24/7 hotline available to call or text at 301-738-2255. 

For more resources ➡️ https://t.co/vPr9VAUTry https://t.co/bnceFLsfzl",FALSE,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",,,,,,,FALSE,2,1,FALSE,FALSE,en,FALSE,,
23/05/2022,1.52875E+18,1.52875E+18,"Public Health Ontario's latest data on #COVID19 cases in ON, incl TO, is now available: https://t.co/oUxcc69p2S. 

TPH's case counts dashboard is updated on weekdays, except statutory holidays, w/same-day data. Tuesday's update will incl info on #COVID19 activity over the wknd. https://t.co/mUl2blYTM2",FALSE,"<a href=""https://www.meltwater.com/"" rel=""nofollow"">Meltwater Social</a>",,,,,,,FALSE,1,1,FALSE,FALSE,en,FALSE,,
23/05/2022,1.52875E+18,1.52875E+18,"For all its success in battling #COVID19 at home, South Korea can do much more to help alleviate the pandemic abroad, argues Troy Stangarone. via @Diplomat_APAC https://t.co/xa9lVgiOIZ",FALSE,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",,,,,,,FALSE,0,1,FALSE,FALSE,en,FALSE,,
23/05/2022,1.52875E+18,1.52875E+18,"In our latest article on Transforming Society, @MariaCAllen76 and @gideoncalder look at the effects of #Covid19 on family carers of older people and their lack of recognition as a group entitled to protection. #Carers #Ageing
https://t.co/HXUEhbwmry",FALSE,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",,,,,,,FALSE,0,0,FALSE,FALSE,en,FALSE,,
23/05/2022,1.52875E+18,1.52875E+18,"Here is the @ShelbyTNHealth COVID19 update for Monday, May 23, 2022. 
For more information, please visit https://t.co/SdCYWhYfGJ for access to the COVID-19 Data page. https://t.co/oOiqV3kPvX",FALSE,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",,,,,,,FALSE,0,0,FALSE,FALSE,en,FALSE,,
23/05/2022,1.52875E+18,1.52875E+18,"#Pfizer/BioNTech say 3 COVID shots generate good response in under-5s

#COVID19 
https://t.co/hbjKNziBJg",FALSE,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,,,,,,FALSE,0,0,FALSE,FALSE,en,FALSE,,
23/05/2022,1.52875E+18,1.52875E+18,"The #COVID19 pandemic raised many questions, especially around vaccination. 

Check out this Q&amp;A to answer some of the most frequently asked questions about the current approved vaccines and treatments in Europe. 

https://t.co/cSTO4yAUD7",FALSE,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,FALSE,0,0,FALSE,FALSE,en,FALSE,,
23/05/2022,1.52875E+18,1.52875E+18,"The widely accepted idea of a cost-of-living crisis does not begin to capture the gravity of what may lie ahead. The Russia-Ukrania #war is battering a global #food system weakened by #covid19, #climate change, and an #energy shock. - The Economist https://t.co/7PtoDcjOJB",FALSE,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,FALSE,0,1,FALSE,FALSE,en,FALSE,,
23/05/2022,1.52875E+18,1.52875E+18,"📣📣 Attention Homeowners 📣📣

If you have an FHA mortgage &amp; you are behind on your payments due to #COVID19, FHA has extended the deadline to apply for temp relief from payments to Sept 30, 2022

#NewMexico homeowners, contact us to learn more

https://t.co/QY8pT6fie4

#nm #abq",FALSE,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,FALSE,0,0,FALSE,FALSE,en,FALSE,,
23/05/2022,1.52875E+18,1.52875E+18,"Although TB has always been a women’s health issue, it has historically never been afforded a gendered lens.  If experiences of the disease and its social and economic challenges vary depending on gender, then care must undergo a radical change. Read here: https://t.co/tgUJa8NUkt https://t.co/IkjTmt7l8z",FALSE,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",,,,,,,FALSE,0,0,FALSE,FALSE,en,FALSE,,
23/05/2022,1.52875E+18,1.52875E+18,"WHO lied on behalf of China about #COVID19 twice. It is corrupt. They deny Taiwan's membership application. It has become a re-purposed entity that's an extension of China's soft power. Canadians should express concerns about WHO without being called conspiracy theorists
#cdnpoli",FALSE,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,FALSE,0,1,FALSE,FALSE,en,,,
23/05/2022,1.52875E+18,1.52875E+18,"Jamaica: PM Holness confirms existence of COVID fifth wave, re-institutes face mask 
@AndrewHolnessJM #Jamaica #COVID19 

https://t.co/bfLTALPcSD",FALSE,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,,,,,,FALSE,0,0,FALSE,FALSE,en,FALSE,,
23/05/2022,1.52875E+18,1.52875E+18,"Given that reinfection may be a feature of the #ba4 Covid variant making sure your booster is up to date would be a good idea. Over 65s and immunocompromised due a 4th shot, &amp; anyone over 12 due a booster if 4 months since last vaccine shot
#COVID19 https://t.co/9Zzs9BRwEw",FALSE,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,FALSE,1,2,FALSE,FALSE,en,FALSE,,
23/05/2022,1.52875E+18,1.52875E+18,7 Day Covid Growth in Deaths per 1K Population by County For NV   2022-05-17:  Latest Covid Insights by Our Analytics Team using USAFacts #datavisualization #datascience #analytics #healthtech #data #covid19 #publichealth #covid #globalhealth https://t.co/TWHJVU5V5m,FALSE,"<a href=""http://www.suttersmillcapital.com"" rel=""nofollow"">smcapplication</a>",,,,,,,FALSE,1,1,FALSE,FALSE,en,FALSE,,
23/05/2022,1.52875E+18,1.52875E+18,"#1000poeticCranes

CoVid19 &amp; temporality
in spite of
the arrow
time is expressing itself
as all wave functions 
simultaneously
the cat is
alive &amp; dead
flourishing &amp; lame
playfully zooming &amp;
hacking a mucous 
covered fur ball

#COVID19",FALSE,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,FALSE,0,0,FALSE,FALSE,en,,,
23/05/2022,1.52875E+18,1.52875E+18,"Is it #pneumonia or COVID-19? With the help of artificial intelligence, a chest x-ray can reveal the answer. #covid19 #AI #xray https://t.co/RjjpfnSVHG",FALSE,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",,,,,,,FALSE,1,0,FALSE,FALSE,en,FALSE,,
23/05/2022,1.52875E+18,1.52875E+18,"23-May: #Maharashtra #COVID19 update

Active Cases: 1978 🔺75

New Cases: 208
New Recoveries: 133
New Deaths: 00
Tested: 14,688 , TPR: 1.42%

https://t.co/1n0GbWcyB6",FALSE,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,FALSE,0,1,FALSE,FALSE,en,FALSE,,
23/05/2022,1.52875E+18,1.52875E+18,"Effect of systemic autoinflammatory diseases on #COVID19 outcomes? Check out the findings from the French RMD COVID-19 cohort: COVIMAI

❌ no significant differences in #COVID-19 severity
▶️ corticosteroid usage and multimorbidity predicted severity

🔗 https://t.co/IDvfIM1rrC https://t.co/LLJReRbL6d",FALSE,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",,,,,,,FALSE,0,0,FALSE,FALSE,en,FALSE,,
23/05/2022,1.52875E+18,1.52875E+18,"Does anyone know if there are stats on how many of the monkeypox cases are in ppl who are #vaccinated against #COVID19? It is possible that it is a side effect of the #CovidVaccine no? Shingles is a possible side effect of the vax, and it looks just like shingles. No?",FALSE,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,FALSE,0,0,FALSE,FALSE,en,,,
23/05/2022,1.52875E+18,1.52875E+18,What #COVID19 #vaccines are doing to the #ImmuneSystem and how injured can heal. https://t.co/SoXyGnOJPV,FALSE,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,FALSE,0,0,FALSE,FALSE,en,FALSE,,
23/05/2022,1.52875E+18,1.52875E+18,"#ModiInJapan highlights how the world's oldest port at #Lothal from the #IndusValley #Civilisation made India the centre of trade &amp; commerce in the #IndoPacific. 
#IPEF #Trade #SupplyChains #COVID19 #China 
@india_narrative @atulaneja @TeamBharat_ 
https://t.co/eeE44Q4olD",FALSE,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,FALSE,0,0,FALSE,FALSE,en,FALSE,,
23/05/2022,1.52875E+18,1.52875E+18,"Hi 👋 ASEAN family

#NewsFromIndonesia🇮🇩

#COVID19 #Indonesia🇮🇩 as 23 May 2022

😷New Confirmed Cases: 174
🦠Cumulative number of cases:  6,052,764 (+174)
👍🏻Recoveries: 5,893,340 (+929)
📣Fatalities: 156,534 (+12)

📸@KemenkesRI

#dirumahaja
#pakaiMasker
#vaksinasi https://t.co/qUysbFIHFX",FALSE,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,FALSE,0,0,FALSE,FALSE,en,FALSE,,
23/05/2022,1.52875E+18,1.52875E+18,Covid-19 –  Direct Case Measures vs Waste-water Estimates : https://t.co/yhHjks4pdA #probability #regression  #math #datascience #modelling  #statistics  #coronavirus #covid19 #pandemic #vaccines #wastewater https://t.co/Zm7BTHQKbl,FALSE,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,FALSE,0,0,FALSE,FALSE,en,FALSE,,
23/05/2022,1.52875E+18,1.52875E+18,"Is it #pneumonia or #COVID-19? With the help of artificial intelligence, a chest x-ray can reveal the answer. #covid19 #AI https://t.co/D9ktSIl2hw",FALSE,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",,,,,,,FALSE,0,0,FALSE,FALSE,en,FALSE,,
23/05/2022,1.52875E+18,1.52875E+18,Boost invites you to join us for a #COVID19 Listening &amp; Learning session on May 27 @ 12 PM WAT which will feature a discussion on financing tools and resources to reach country vaccination targets. Register Now! https://t.co/T99NVMw0Jn https://t.co/6L29SVkess,FALSE,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",,,,,,,FALSE,0,0,FALSE,FALSE,en,FALSE,,
23/05/2022,1.52875E+18,1.52875E+18,Just dropping: #wuhan #covid19 #monkeypox #gainoffunction #fauci #gates #buzin #macron #pfizer #p4lab … and so much more…,FALSE,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,FALSE,0,0,FALSE,FALSE,en,,,
23/05/2022,1.52875E+18,1.52875E+18,The Science™ At Work https://t.co/qGCaVxlJFU #science #COVID19 #Elite #UnREAL #Hypocrisy #BidenWorstPresidentEver #Brandon #LetsGoBrandon,FALSE,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,FALSE,0,0,FALSE,FALSE,en,FALSE,,
23/05/2022,1.52875E+18,1.52875E+18,COVID-19 vaccination hesitancy among people with chronic neurological disorders: A position paper #advocacy #COVID19 #infectiousdiseaseprevention #neurologicaldisorders #SARSCoV2 #vaccination #vaccineskepticism  https://t.co/aWnuc1VqYG,FALSE,"<a href=""https://livrepository.liverpool.ac.uk/"" rel=""nofollow"">Liverpool University Repository</a>",,,,,,,FALSE,0,0,FALSE,FALSE,en,FALSE,,
23/05/2022,1.52875E+18,1.52875E+18,7 Day Covid Growth in Deaths per 1K Population by County For NE   2022-05-17:  Latest Covid Insights by Our Analytics Team using USAFacts #datavisualization #datascience #analytics #healthtech #data #covid19 #publichealth #covid #globalhealth https://t.co/61aA1xOoQr,FALSE,"<a href=""http://www.suttersmillcapital.com"" rel=""nofollow"">smcapplication</a>",,,,,,,FALSE,2,1,FALSE,FALSE,en,FALSE,,
23/05/2022,1.52875E+18,1.52875E+18,"All new guest essay by @pipagaopoetry for @DisVisibility on living, mourning, and dying during the pandemic: 

""The room is as wide as the universe. The room includes those who died.""

https://t.co/jasYLoFpkb 

#DisabilityTwitter #COVID19 #omicron #NoBodyIsDisposable #LongCovid https://t.co/3vUCG1KPDY",FALSE,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,,,,,,FALSE,2,4,FALSE,FALSE,en,FALSE,,
23/05/2022,1.52875E+18,1.52875E+18,I just co-signed a letter with 110 MPs and Peers calling on the Chancellor to introduce a Universal #BasicIncome to help everyone in Britain recover and rebuild after #COVID19. Support this important action --&gt; add your name here: https://t.co/fx2WryY3Mv @CompassOffice #UBI #PR,FALSE,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,FALSE,0,1,FALSE,FALSE,en,FALSE,,
23/05/2022,1.52875E+18,1.52875E+18,"Last year we buried our first Monoux Time Capsule to remember the positivity of the college community during Covid19 outbreak.
Looking forward to open it up in May 2041! #MonouxTimeCapsule https://t.co/TczSu6bHDd",FALSE,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,FALSE,0,1,FALSE,FALSE,en,FALSE,,
23/05/2022,1.52875E+18,1.52875E+18,"Mr. Bob Moran provides great insight into the bahaviour behind those who continue to embrace masks, COVID-19 vaccines and mandates.  I hope it stimulates thought here in #HamOnt! @bobscartoons @TDF_Can #COVID19 https://t.co/JorqvR5ok8",FALSE,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,FALSE,0,0,FALSE,FALSE,en,FALSE,,
23/05/2022,1.52875E+18,1.52875E+18,#COVID19 makes #automation more important than ever for enterprise integration https://t.co/WQ6qHPvICl #DigitalTransformation https://t.co/6YiGCwH8q8,FALSE,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",,,,,,,FALSE,0,0,FALSE,FALSE,en,FALSE,,
23/05/2022,1.52875E+18,1.52875E+18,"Let's protect your loved ones by getting your recommended #COVID19 vaccines and booster during Asian American &amp; Pacific Islander Heritage Month.

#VaxMontco #AAPIHM https://t.co/DvEdLAsDYk",FALSE,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,FALSE,0,0,FALSE,FALSE,en,FALSE,,
23/05/2022,1.52875E+18,1.52875E+18,"ADH Twitter Space Amplifies Voices on Issues relating to Covid19, Lassa Fever in Nigeria  https://t.co/BYpyS9lfKy",FALSE,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>",,,,,,,FALSE,0,0,FALSE,FALSE,en,FALSE,,
23/05/2022,1.52875E+18,1.52875E+18,"Relationship of ROX and Modified ROX index with High Flow Nasal Cannula Oxygen therapy in COVID-19 patients: An observational, pilot study #covid https://t.co/y2Wu2jr9fg",FALSE,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">rs-covid19</a>",,,,,,,FALSE,0,0,FALSE,FALSE,en,FALSE,,
23/05/2022,1.52875E+18,1.52875E+18,"#TN #COVID stats (2022-05-23)
New Cases=35⬇️
Deaths=0
Today Recovery=32⬇️
Tests:11250⬇️
Active=331⬆️
TPR=0.31%

new cases and positive rate pretty much stays same.
#Chennai =19
#chengalpattu =10
#Coimbatore =3
33 districts reported 0 cases
#COVID19 #Omicron #MaskUp https://t.co/O3B2UUtQn8",FALSE,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,FALSE,0,2,FALSE,FALSE,en,FALSE,,
23/05/2022,1.52875E+18,1.52875E+18,7 Day Covid Growth in Deaths per 1K Population by County For NE   2022-05-17:  Latest Covid Insights by Our Analytics Team using USAFacts #datavisualization #datascience #analytics #healthtech #data #covid19 #publichealth #covid #globalhealth https://t.co/GwwDSvW3Zk,FALSE,"<a href=""http://www.suttersmillcapital.com"" rel=""nofollow"">smcapplication</a>",,,,,,,FALSE,1,1,FALSE,FALSE,en,FALSE,,
23/05/2022,1.52875E+18,1.52875E+18,"First 2 Cases of Monkeypox Detected in Pakistan

#monkeypox #MonkeypoxVirus #CovidIsNotOver #COVID19 #COVID #CovidVaccine #VaccinesWork #vaccines https://t.co/lhRDyuwEEg",FALSE,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,FALSE,0,0,FALSE,FALSE,en,FALSE,,
23/05/2022,1.52875E+18,1.52875E+18,The #COVID19 pandemic has had disproportionate and inter-related consequences for #multilinguallearners and their families. Take a look at OELA’s #infographic for ways schools can support the social and emotional well-being of MLs. https://t.co/ph2mP8rYAV #MentalHealthMonth https://t.co/k2P4qA82nI,FALSE,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,FALSE,1,3,FALSE,FALSE,en,FALSE,,
23/05/2022,1.52875E+18,1.52875E+18,"#Corona Info for #Germany:
New Cases: 9735
Today Recovery: 106100
Today Deaths: 22
Total Active Cases: 1248018
Total Cases: 26095352
Total Recovery: 24708600
Total Deaths: 138734
#Coronavirus  #Covid19 #Covid_19 #SARSCoV2 #StaySafe 

Source: 'CoronaTrackerNepal_bot' #Telegram.",FALSE,"<a href=""https://www.kpaudel.com"" rel=""nofollow"">corona-tracker-app</a>",,,,,,,FALSE,0,0,FALSE,FALSE,en,,,
23/05/2022,1.52875E+18,1.52875E+18,"The health department will tell you 10 days, but depending on the town the school will say the kids can come back in 3 days. 😫 #newjersey #COVID19 why are we not just all on the same page with the health department? Schools can’t give medical recommendations 👀",FALSE,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,FALSE,0,1,FALSE,FALSE,en,,,
23/05/2022,1.52875E+18,1.52875E+18,"lmao @ #Distractions👉 #EpsteinIsland #ClimateCrisis #Ukraine️ #COVID19 #monkeypox #Pfizer #HRC #JusticeForJohnny #electionfraud #WEF #Trump #Biden ..all to keep you constantly guessing and in disarray, ask yourself why all of this all at the same time? Something bigger Afoot!🤔 https://t.co/Ay2wLiy5Bv",FALSE,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,FALSE,0,0,FALSE,FALSE,en,FALSE,,
23/05/2022,1.52875E+18,1.52875E+18,"23-MAY-2022 UPDATE
1/11
In the past 3 weeks, the number of DAILY reported new cases of #COVID19 in 🇺🇸 kids has more than doubled.

#epitwitter #PedsICU #tweetiatrician #LongCovidKids #Omicron
https://t.co/XbIIzMnJNX https://t.co/IJDE0XYuhy",FALSE,"<a href=""https://typefully.com/"" rel=""nofollow"">Typefully</a>",,,,,,,FALSE,2,1,FALSE,FALSE,en,FALSE,,
23/05/2022,1.52875E+18,1.52875E+18,"""'[I]t's not over anywhere until it's over everywhere.'"" #COVID19
#disparity #publichealth #healthcare #vaccination #CovidIsNotOver #testing
https://t.co/le9QNtlfqm",FALSE,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,FALSE,0,0,FALSE,FALSE,en,FALSE,,
23/05/2022,1.52875E+18,1.52875E+18,"Help slow the spread of #COVID19 and identify at risk cases sooner by self-reporting your symptoms daily, even if you feel well 🙏. Download the app https://t.co/YMWRvch72c",FALSE,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",,,,,,,FALSE,0,0,FALSE,FALSE,en,FALSE,,
23/05/2022,1.52875E+18,1.52875E+18,"#September11 9/11 #anthrax #anthraxattacks #monkeypox #COVID19 #SARSCoV2 #SARS  are not mistakes...we are in the biowarfare stage of WW3 in my opinion. Back when the CBC did actual journalism.

https://t.co/A44wXiXsef",FALSE,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,FALSE,0,0,FALSE,FALSE,en,FALSE,,
23/05/2022,1.52875E+18,1.52875E+18,"Americans Lost an Average of $9,000 in Savings Going Into 2022 https://t.co/7qvXwdIRqn",FALSE,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,FALSE,0,1,FALSE,FALSE,en,FALSE,,
23/05/2022,1.52875E+18,1.52875E+18,"Traveling for #MemorialDay? Stop by County libraries and community centers to pick up free, rapid at-home #COVID19 tests for use before and after your trip. 

Tests are offered on a first come, first-served basis and are available during normal business hours.

#arlingtonva https://t.co/MUyuzm94zl",FALSE,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",,,,,,,FALSE,0,0,FALSE,FALSE,en,FALSE,,
23/05/2022,1.52875E+18,1.52875E+18,"23-May: #UttarPradesh #COVID19 Bulletin

Active cases: 884 🔺34

122 New Cases, 88 Recoveries and 0 deaths reported in the last 24 hours https://t.co/qAgZ2asLSk",FALSE,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,FALSE,0,0,FALSE,FALSE,en,FALSE,,
23/05/2022,1.52875E+18,1.52875E+18,Ivermectin compared with placebo in the clinical evolution of Mexican patients with asymptomatic and mild COVID-19: a randomized clinical trial #covid https://t.co/crV5QV121o,FALSE,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">rs-covid19</a>",,,,,,,FALSE,0,0,FALSE,FALSE,en,FALSE,,
23/05/2022,1.52875E+18,1.52875E+18,"I know that a lot of free COVID-19 testing sites have closed down across the country &amp; NYC but I came across 2 vans this morning. They're at 78th St &amp; 34th Ave in Jackson Heights, Queens.
#NYC #JacksonHeights #Queens #COVID19 https://t.co/MosL9mUj4g",FALSE,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,FALSE,0,0,FALSE,FALSE,en,FALSE,,
23/05/2022,1.52875E+18,1.52875E+18,#COVID19 Health Bulletin 23 MAY 2022 https://t.co/ayyHESLde5,FALSE,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,FALSE,0,0,FALSE,FALSE,en,FALSE,,
23/05/2022,1.52875E+18,1.52875E+18,The #pandemic’s true #health cost: how much of our lives has #COVID stolen? https://t.co/ghkuz4jre4 #COVID19 #Science via @nature,FALSE,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,FALSE,0,0,FALSE,FALSE,en,FALSE,,
23/05/2022,1.52875E+18,1.52875E+18,"#TamilNadu | #COVID19 | 23 May 2022

Today/Total - 35 / 34,54,925
Active Cases - 331
Discharged Today/Total - 32 / 34,16,569
Death Today/Total - 0 /  38,025
Samples Tested Today/Total - 11,250 / 6,65,15,404@
Test Positivity Rate (TPR) - 0.3%

#TNCoronaUpdate #TN https://t.co/pYXUvyJEwg",FALSE,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,FALSE,2,2,FALSE,FALSE,en,FALSE,,
23/05/2022,1.52875E+18,1.52875E+18,7 Day Covid Growth in Deaths per 1K Population by County For MT   2022-05-17:  Latest Covid Insights by Our Analytics Team using USAFacts #datavisualization #datascience #analytics #healthtech #data #covid19 #publichealth #covid #globalhealth https://t.co/vJ6dJwhjfK,FALSE,"<a href=""http://www.suttersmillcapital.com"" rel=""nofollow"">smcapplication</a>",,,,,,,FALSE,1,1,FALSE,FALSE,en,FALSE,,
23/05/2022,1.52875E+18,1.52875E+18,"President Trump - nothing happened 

Covid19 SARS2 pandemic - nothing happened

Russia vs Ukraine - nothing happened

Monkeypox AIDS2 - not as bad as real aids - nothing will happen 

Economic recession stagflation- nothing will happen 

You will be mildly annoyed forever",FALSE,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,FALSE,3,13,FALSE,FALSE,en,,,
23/05/2022,1.52875E+18,1.52875E+18,I truly feel bad for the parents of children who have #COVID19 because schools and health department are all on different times and rules here in #NewJersey now I see why cases are creeping up in schools again. Why can’t the whole state be on the same page? 😖,FALSE,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,FALSE,0,0,FALSE,FALSE,en,,,
23/05/2022,1.52875E+18,1.52875E+18,Yesterday self test was worst but today better after visit GP but then positive is still positive... undergoing home recovery week now after doctor's assessment... #MondaysBeLike #Covid19 #ARTtestkit #PCRKit https://t.co/KYdmodzXyC,FALSE,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,FALSE,0,0,FALSE,FALSE,en,FALSE,,
23/05/2022,1.52875E+18,1.52875E+18,7 Day Covid Growth in Deaths per 1K Population by County For MT   2022-05-17:  Latest Covid Insights by Our Analytics Team using USAFacts #datavisualization #datascience #analytics #healthtech #data #covid19 #publichealth #covid #globalhealth https://t.co/JuaynPCmMn,FALSE,"<a href=""http://www.suttersmillcapital.com"" rel=""nofollow"">smcapplication</a>",,,,,,,FALSE,0,0,FALSE,FALSE,en,FALSE,,
23/05/2022,1.52875E+18,1.52875E+18,"#BedsforTN

#COVID19 Bed Vacancy Details In CHC / CDH / CCC as On (23.05.2022)

#TamilNadu  #TNCoronaUpdate https://t.co/uACOJFl7pF",FALSE,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,FALSE,1,3,FALSE,FALSE,en,FALSE,,
23/05/2022,1.52875E+18,1.52875E+18,"#COVID19  UPDATE: What is the truth?

https://t.co/cBYuOOl2jn",FALSE,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,FALSE,0,0,FALSE,FALSE,en,FALSE,,
23/05/2022,1.52875E+18,1.52875E+18,WHO Chief: The Pandemic Is ‘Most Certainly Not Over’ https://t.co/vYkIb5k0FS Agreed! #CovidIsNotOver #COVID19,FALSE,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,,,,,,FALSE,0,0,FALSE,FALSE,en,FALSE,,
23/05/2022,1.52875E+18,1.52875E+18,"This is a Covid-19 Test. In #Europe, #COVID19 tests must be compliant with the EU Regulations before they are put on the market. Because the #safety of consumers and #compliance of products are essential. We secure both.
#obelisgroup https://t.co/pRi8s5XS6d",FALSE,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,FALSE,0,1,FALSE,FALSE,en,FALSE,,
23/05/2022,1.52875E+18,1.52875E+18,"New paper alert:
‘What was required above all else was collaboration’: keeping the momentum for SEND partnership working in the wake of Covid19
Hellawel, @sharon_l_smith &amp; @JulieCWharton highlight the role local policy actors occupy within the SEND system
https://t.co/IPTmDZ8vM0 https://t.co/qazWeYWpWI",FALSE,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",,,,,,,FALSE,0,1,FALSE,FALSE,en,FALSE,,
23/05/2022,1.52875E+18,1.52875E+18,Belgium will have to throw away more than 1.3 million doses of Covid-19 vaccines by July #Covid19 #vaccination https://t.co/d6SsPqb21f,FALSE,"<a href=""http://euobserver.com"" rel=""nofollow"">EUobserver</a>",,,,,,,FALSE,1,0,FALSE,FALSE,en,FALSE,,
