Province/State,Country/Region,Lat,Long,ISO 3166-1 Alpha 3-Codes,Sub-region Name,Intermediate Region Code,Date,Vaccinated,First Dose,Second Dose
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-06-07,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-06-08,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-06-09,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-06-10,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-06-11,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-06-12,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-06-13,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-06-14,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-06-15,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-06-16,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-06-17,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-06-18,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-06-19,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-06-20,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-06-21,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-06-22,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-06-23,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-06-24,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-06-25,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-06-26,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-06-27,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-06-28,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-06-29,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-06-30,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-07-01,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-07-02,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-07-03,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-07-04,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-07-05,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-07-06,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-07-07,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-07-08,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-07-09,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-07-10,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-07-11,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-07-12,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-07-13,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-07-14,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-07-15,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-07-16,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-07-17,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-07-18,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-07-19,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-07-20,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-07-21,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-07-22,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-07-23,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-07-24,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-07-25,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-07-26,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-07-27,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-07-28,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-07-29,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-07-30,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-07-31,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-08-01,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-08-02,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-08-03,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-08-04,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-08-05,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-08-06,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-08-07,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-08-08,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-08-09,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-08-10,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-08-11,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-08-12,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-08-13,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-08-14,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-08-15,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-08-16,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-08-17,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-08-18,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-08-19,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-08-20,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-08-21,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-08-22,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-08-23,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-08-24,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-08-25,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-08-26,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-08-27,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-08-28,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-08-29,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-08-30,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-08-31,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-09-01,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-09-02,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-09-03,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-09-04,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-09-05,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-09-06,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-09-07,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-09-08,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-09-09,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-09-10,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-09-11,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-09-12,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-09-13,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-09-14,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-09-15,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-09-16,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-09-17,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-09-18,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-09-19,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-09-20,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-09-21,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-09-22,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-09-23,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-09-24,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-09-25,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-09-26,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-09-27,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-09-28,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-09-29,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-09-30,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-10-01,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-10-02,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-10-03,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-10-04,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-10-05,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-10-06,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-10-07,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-10-08,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-10-09,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-10-10,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-10-11,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-10-12,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-10-13,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-10-14,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-10-15,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-10-16,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-10-17,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-10-18,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-10-19,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-10-20,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-10-21,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-10-22,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-10-23,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-10-24,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-10-25,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-10-26,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-10-27,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-10-28,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-10-29,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-10-30,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-10-31,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-11-01,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-11-02,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-11-03,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-11-04,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-11-05,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-11-06,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-11-07,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-11-08,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-11-09,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-11-10,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-11-11,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-11-12,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-11-13,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-11-14,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-11-15,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-11-16,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-11-17,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-11-18,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-11-19,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-11-20,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-11-21,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-11-22,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-11-23,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-11-24,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-11-25,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-11-26,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-11-27,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-11-28,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-11-29,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-11-30,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-12-01,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-12-02,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-12-03,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-12-04,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-12-05,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-12-06,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-12-07,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-12-08,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-12-09,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-12-10,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-12-11,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-12-12,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-12-13,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-12-14,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-12-15,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-12-16,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-12-17,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-12-18,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-12-19,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-12-20,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-12-21,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-12-22,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-12-23,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-12-24,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-12-25,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-12-26,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-12-27,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-12-28,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-12-29,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-12-30,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-12-31,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2021-01-01,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2021-01-02,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2021-01-03,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2021-01-04,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2021-01-05,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2021-01-06,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2021-01-07,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2021-01-08,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2021-01-09,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2021-01-10,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2021-01-11,2284,15958,2284
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2021-01-12,1767,22843,1767
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2021-01-13,1072,30684,1072
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2021-01-14,578,34836,578
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2021-01-15,463,37545,463
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2021-01-16,288,32574,288
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2021-01-17,246,20912,246
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2021-01-18,502,22448,502
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2021-01-19,413,37748,413
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2021-01-20,375,39986,375
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2021-01-21,304,45084,304
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2021-01-22,200,52607,200
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2021-01-23,115,54117,115
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2021-01-24,90,24227,90
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2021-01-25,216,30773,216
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2021-01-26,188,34217,188
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2021-01-27,256,34362,256
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2021-01-28,195,45586,195
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2021-01-29,240,53653,240
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2021-01-30,1168,65823,1168
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2021-01-31,347,35094,347
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2021-02-01,285,38538,285
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2021-02-02,238,41223,238
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2021-02-03,329,51592,329
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2021-02-04,444,52862,444
