Province/State,Country/Region,Lat,Long,ISO 3166-1 Alpha 3-Codes,Sub-region Name,Intermediate Region Code,Date,Deaths,Cases,Recovered,Hospitalised
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-01-20,12,684,611,2324
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-01-21,12,684,611,2284
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-01-22,12,684,625,2295
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-01-23,12,686,625,2244
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-01-24,12,686,625,2264
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-01-25,12,686,640,2265
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-01-26,12,688,646,2226
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-01-27,12,689,648,2131
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-01-28,12,690,650,2095
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-01-29,12,690,650,2031
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-01-30,12,691,653,1981
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-01-31,12,691,653,1955
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-02-01,12,691,653,1978
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-02-02,12,692,668,1906
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-02-03,12,692,668,1836
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-02-04,12,692,669,1765
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-02-05,12,692,669,1703
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-02-06,12,692,670,1615
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-02-07,12,692,670,1608
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-02-08,12,694,671,1605
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-02-09,12,694,673,1541
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-02-10,12,694,673,1465
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-02-11,12,694,673,1405
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-02-12,12,694,675,1339
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-02-13,12,694,675,1258
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-02-14,12,694,675,1263
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-02-15,12,695,679,1260
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-02-16,12,695,679,1213
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-02-17,12,697,679,1167
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-02-18,12,699,679,1111
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-02-19,12,699,679,1072
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-02-20,12,699,679,1023
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-02-21,12,699,679,1011
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-02-22,12,699,679,1011
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-02-23,12,703,681,967
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-02-24,12,703,681,932
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-02-25,12,705,682,891
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-02-26,12,705,682,845
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-02-27,12,705,682,796
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-02-28,12,705,682,767
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-03-01,12,707,682,774
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-03-02,12,713,682,728
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-03-03,12,713,682,691
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-03-04,12,718,685,656
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-03-05,12,722,688,619
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-03-06,12,722,688,583
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-03-07,12,722,688,568
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-03-08,12,724,690,568
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-03-09,12,724,690,541
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-03-10,12,731,690,506
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-03-11,12,732,692,484
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-03-12,12,732,692,464
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-03-13,12,735,692,443
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-03-14,12,735,692,439
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-03-15,12,740,699,432
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-03-16,12,740,699,411
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-03-17,12,740,699,395
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-03-18,12,740,699,369
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-03-19,12,767,707,353
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-03-20,12,773,709,334
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-03-21,12,789,709,327
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-03-22,12,830,712,326
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-03-23,12,840,715,309
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-03-24,12,840,715,293
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-03-25,12,880,718,275
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-03-26,12,914,718,269
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-03-27,12,947,722,266
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-03-28,12,1028,722,251
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-03-29,12,1136,728,252
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-03-30,12,1157,728,239
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-03-31,12,1217,729,225
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-04-01,12,1292,743,213
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-04-02,12,1292,743,203
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-04-03,12,1292,743,195
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-04-04,12,1400,758,194
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-04-05,14,1469,799,195
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-04-06,14,1469,799,189
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-04-07,14,1497,813,181
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-04-08,14,1586,835,172
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-04-09,14,1657,864,168
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-04-10,14,1773,888,159
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-04-11,14,1773,888,153
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-04-12,16,1891,998,150
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-04-13,16,1912,1037,144
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-04-14,16,1935,1051,138
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-04-15,17,2023,1140,132
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-04-16,17,2060,1195,128
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-04-17,18,2123,1237,122
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-04-18,18,2123,1237,119
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-04-19,20,2214,1290,120
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-04-20,20,2214,1290,116
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-04-21,20,2226,1313,114
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-04-22,22,2261,1394,107
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-04-23,23,2284,1479,105
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-04-24,23,2315,1572,100
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-04-25,23,2335,1636,98
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-04-26,24,2357,1724,99
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-04-27,24,2362,1737,94
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-04-28,24,2374,1768,91
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-04-29,27,2382,1805,88
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-04-30,28,2393,1820,82
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-05-01,28,2393,1820,77
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-05-02,28,2393,1820,77
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-05-03,28,2393,1820,78
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-05-04,30,2422,1966,78
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-05-05,30,2429,2016,74
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-05-06,30,2432,2062,70
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-05-07,30,2432,2062,69
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-05-08,30,2434,2095,68
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-05-09,30,2434,2095,67
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-05-10,31,2451,2170,68
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-05-11,31,2455,2182,66
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-05-12,31,2455,2182,64
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-05-13,31,2461,2222,60
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-05-14,32,2462,2234,59
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-05-15,32,2466,2250,58
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-05-16,32,2466,2250,56
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-05-17,32,2477,2284,57
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-05-18,32,2479,2311,54
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-05-19,32,2479,2311,55
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-05-20,32,2483,2366,55
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-05-21,32,2488,2383,55
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-05-22,32,2488,2383,53
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-05-23,32,2488,2383,55
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-05-24,32,2490,2401,58
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-05-25,32,2490,2401,55
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-05-26,32,2491,2423,54
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-05-27,32,2491,2423,52
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-05-28,32,2491,2423,53
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-05-29,32,2491,2423,53
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-05-30,32,2491,2428,54
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-05-31,33,2494,2441,56
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-06-01,33,2494,2441,56
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-06-02,33,2494,2441,58
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-06-03,33,2494,2444,56
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-06-04,33,2494,2451,58
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-06-05,33,2494,2451,56
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-06-06,33,2494,2451,58
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-06-07,33,2497,2455,62
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-06-08,33,2497,2455,63
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-06-09,33,2497,2455,64
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-06-10,33,2497,2455,66
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-06-11,33,2497,2455,65
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-06-12,33,2497,2455,66
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-06-13,33,2497,2455,68
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-06-14,33,2498,2461,71
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-06-15,33,2499,2461,74
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-06-16,33,2499,2461,75
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-06-17,33,2499,2461,79
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-06-18,33,2504,2461,82
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-06-19,33,2504,2461,81
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-06-20,33,2504,2461,83
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-06-21,33,2504,2461,91
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-06-22,33,2504,2461,93
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-06-23,33,2504,2461,90
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-06-24,33,2504,2461,91
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-06-25,33,2510,2464,92
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-06-26,33,2510,2464,93
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-06-27,33,2510,2464,96
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-06-28,33,2510,2464,105
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-06-29,33,2514,2466,105
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-06-30,33,2514,2466,110
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-07-01,33,2514,2466,116
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-07-02,33,2514,2466,121
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-07-03,33,2516,2471,123
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-07-04,33,2516,2471,131
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-07-05,33,2516,2471,142
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-07-06,33,2521,2473,149
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-07-07,33,2521,2473,161
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-07-08,33,2521,2473,166
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-07-09,33,2521,2473,176
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-07-10,33,2521,2473,182
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-07-11,33,2521,2477,191
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-07-12,33,2521,2477,207
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-07-13,33,2525,2481,220
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-07-14,33,2525,2481,231
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-07-15,33,2525,2481,242
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-07-16,33,2530,2482,249
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-07-17,33,2530,2482,254
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-07-18,33,2530,2482,261
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-07-19,33,2530,2482,279
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-07-20,33,2530,2482,284
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-07-21,33,2535,2487,296
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-07-22,33,2535,2487,306
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-07-23,33,2535,2487,319
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-07-24,33,2538,2488,323
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-07-25,33,2538,2488,339
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-07-26,33,2538,2488,360
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-07-27,33,2538,2488,366
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-07-28,33,2553,2495,366
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-07-29,33,2553,2495,359
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-07-30,33,2553,2495,361
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-07-31,33,2553,2495,357
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-08-01,33,2568,2499,359
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-08-02,33,2568,2499,373
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-08-03,33,2589,2503,360
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-08-04,33,2589,2503,347
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-08-05,33,2589,0,345
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-08-06,33,2614,0,345
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-08-07,33,2614,0,342
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-08-08,33,2614,0,351
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-08-09,33,2614,0,361
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-08-10,33,2645,0,361
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-08-11,33,2645,0,360
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-08-12,33,2645,0,357
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-08-13,33,2663,0,359
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-08-14,33,2663,0,353
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-08-15,33,2663,0,363
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-08-16,33,2663,0,383
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-08-17,33,2663,0,384
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-08-18,33,2715,0,388
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-08-19,33,2715,0,390
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-08-20,33,2715,0,391
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-08-21,33,2750,0,392
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-08-22,33,2750,0,405
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-08-23,33,2750,0,421
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-08-24,33,2792,0,418
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-08-25,33,2792,0,419
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-08-26,33,2792,0,422
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-08-27,33,2844,0,425
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-08-28,33,2844,0,419
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-08-29,33,2844,0,426
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-08-30,33,2844,0,440
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-08-31,34,2923,0,460
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-09-01,34,2923,0,461
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-09-02,34,2923,0,457
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-09-03,34,3048,0,460
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-09-04,34,3048,0,453
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-09-05,34,3048,0,465
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-09-06,34,3048,0,482
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-09-07,35,3273,0,478
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-09-08,35,3273,0,488
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-09-09,35,3273,0,488
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-09-10,35,3465,0,499
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-09-11,35,3465,0,488
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-09-12,35,3465,0,495
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-09-13,35,3465,0,508
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-09-14,36,3877,0,504
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-09-15,36,3877,0,504
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-09-16,37,4027,0,487
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-09-17,38,4218,0,474
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-09-18,38,4218,0,462
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-09-19,42,4477,0,465
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-09-20,43,4632,0,468
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-09-21,43,4632,0,458
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-09-22,45,4800,0,445
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-09-23,45,4800,0,430
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-09-24,45,4800,0,415
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-09-25,52,4982,0,417
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-09-26,52,4982,0,409
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-09-27,52,4982,0,423
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-09-28,62,5145,0,422
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-09-29,72,5244,0,415
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-09-30,72,5244,0,406
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-10-01,72,5244,0,396
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-10-02,75,5336,0,387
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-10-03,75,5336,0,396
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-10-04,82,5419,0,407
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-10-05,82,5419,0,412
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-10-06,87,5455,0,411
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-10-07,87,5455,0,407
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-10-08,89,5501,0,406
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-10-09,89,5501,0,402
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-10-10,89,5501,0,412
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-10-11,89,5501,0,421
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-10-12,92,5536,0,421
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-10-13,92,5536,0,0
Bermuda,United Kingdom,32.3078,-64.7505,BMU,Northern America,0,2021-10-14,95,5548,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-01-22,0,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,VGB,Latin America and the Caribbean,29,2020-01-23,0,0,0,0
